region,street,housenumber,city,postcode,lat,lon
Lombardy,Via Dante,168,Lombardy,14870,45.07653080800013,11.120876561101701
Lombardy,Via Cavour,177,Lombardy,28285,44.882114811277056,9.0717394630874
Lombardy,Via XX Settembre,110,Lombardy,12018,45.142475605359586,10.041006148303863
Lombardy,Via Manzoni,94,Lombardy,73359,45.7905932858323,9.645499680587921
Lombardy,Via Manzoni,47,Lombardy,27543,45.461204879154245,10.268810803948895
Lombardy,Via Bellini,123,Lombardy,52142,45.40807295621237,10.327571540076116
Lombardy,Via Gramsci,47,Lombardy,83525,45.84698189779647,9.732378930899339
Lombardy,Via Gramsci,131,Lombardy,55442,45.057353734035715,10.53157321056918
Lombardy,Corso Vittorio Emanuele,134,Lombardy,98743,45.244576273522775,10.290103298403098
Lombardy,Via Cavour,173,Lombardy,99540,46.0689226417507,9.653959762901705
Lombardy,Piazza Duomo,52,Lombardy,28371,44.95181912004423,9.071226729368515
Lombardy,Via Garibaldi,112,Lombardy,71016,46.07940143356631,10.182005215322075
Lombardy,Via Bellini,54,Lombardy,49220,45.80952885274715,10.166200450581991
Lombardy,Via Kennedy,193,Lombardy,41540,46.04439119161459,9.602187210718224
Lombardy,Via Cavour,63,Lombardy,24982,45.29417098101083,10.62783310412561
Lombardy,Via Roma,160,Lombardy,50215,46.078698390453674,8.731236577273169
Lombardy,Via Gramsci,52,Lombardy,88836,46.180472044535705,9.774442802287346
Lombardy,Via XX Settembre,12,Lombardy,37528,45.79976832778351,8.610046330329432
Lombardy,Via Garibaldi,37,Lombardy,99688,45.44016506984606,8.90717582011514
Lombardy,Via Cavour,33,Lombardy,93736,45.83558640523718,8.982037583207479
Lombardy,Via Mazzini,1,Lombardy,48764,45.60569701294446,10.209460646619752
Lombardy,Via Mazzini,67,Lombardy,84573,45.79293197154602,10.459352914791836
Lombardy,Via Garibaldi,20,Lombardy,81703,45.91939551141118,9.998518156695482
Lombardy,Via Bellini,137,Lombardy,30666,45.28493047319351,10.390677511323984
Lombardy,Via Bellini,151,Lombardy,34890,45.72567903143061,9.127698438103932
Lombardy,Via Pascoli,76,Lombardy,81963,45.72375704887519,9.115267238798229
Lombardy,Via Nazionale,79,Lombardy,18923,45.14299860031648,9.716378252702912
Lombardy,Via Bellini,43,Lombardy,69508,45.46579294368472,10.271961126015533
Lombardy,Corso Vittorio Emanuele,171,Lombardy,26278,46.46607672502951,9.31203652856702
Lombardy,Via Leopardi,192,Lombardy,39562,44.97348972119336,9.058178210702197
Lombardy,Via Mazzini,19,Lombardy,83398,45.43190469721516,9.212619508946402
Lombardy,Via Marconi,123,Lombardy,85049,46.23149878373765,9.563184015625573
Lombardy,Via Matteotti,56,Lombardy,26766,45.22919716404733,10.453737252410942
Lombardy,Piazza Duomo,123,Lombardy,28440,45.41963883745474,9.409617463344073
Lombardy,Via Manzoni,130,Lombardy,24332,45.58030642828889,8.779781545764585
Lombardy,Via Mazzini,82,Lombardy,45930,45.5005654008567,8.750312008182304
Lombardy,Via Kennedy,20,Lombardy,31469,45.038398701158606,10.881344511675648
Lombardy,Via Mazzini,94,Lombardy,49926,45.34215614981314,10.621976365621833
Lombardy,Via XX Settembre,8,Lombardy,94301,45.22801528172608,9.953685508248741
Lombardy,Via Roma,83,Lombardy,24426,46.30233028318467,10.556106868874291
Lombardy,Via Roma,115,Lombardy,12788,45.99338201316645,8.747290231827204
Lombardy,Corso Umberto,157,Lombardy,27838,45.21573942746491,10.071244733540444
Lombardy,Via Marconi,130,Lombardy,59251,45.25256387092027,10.241697504331185
Lombardy,Via Pascoli,96,Lombardy,11991,46.1116608866035,10.295521499042351
Lombardy,Via Nazionale,126,Lombardy,63754,44.96965171128405,9.192804320332234
Lombardy,Via Verdi,44,Lombardy,31632,45.663341872081546,9.506704014632534
Lombardy,Via Kennedy,137,Lombardy,81229,45.28885985135518,9.12244093765228
Lombardy,Via Nazionale,91,Lombardy,29740,46.19263384242733,9.991255773423791
Lombardy,Piazza Duomo,134,Lombardy,69479,46.32783414798949,9.844670464200465
Lombardy,Via Manzoni,14,Lombardy,54974,46.59012707266531,10.176548627977388
Lombardy,Corso Italia,93,Lombardy,83859,45.79570735161098,10.47645180878502
Lombardy,Via Pascoli,44,Lombardy,34595,45.76797708375119,9.689443121578996
Lombardy,Via Leopardi,155,Lombardy,97027,45.41399052325107,10.364939551699841
Lombardy,Via Kennedy,16,Lombardy,73104,46.05320446397096,8.72090217473058
Lombardy,Via Pascoli,22,Lombardy,13696,45.00198293009708,11.222169748692686
Lombardy,Via Garibaldi,13,Lombardy,65445,45.018529121977274,9.25659016615837
Lombardy,Via Dante,17,Lombardy,40891,46.23199527628093,9.548937184691574
Lombardy,Corso Italia,68,Lombardy,29982,45.35509019902653,10.006762094539933
Lombardy,Via Manzoni,163,Lombardy,96558,45.845943095381394,8.66603125353951
Lombardy,Corso Umberto,183,Lombardy,49907,45.41285064096361,10.502015442471476
Lombardy,Via Roma,126,Lombardy,87533,45.17482755858161,10.842039204111193
Lombardy,Via Matteotti,37,Lombardy,47725,45.68370747789717,8.947847089387725
Lombardy,Corso Vittorio Emanuele,72,Lombardy,94408,45.358365906807045,9.35600063860136
Lombardy,Via Marconi,153,Lombardy,83810,45.315840325152074,9.040281912462415
Lombardy,Via Kennedy,109,Lombardy,32802,45.00206907195417,10.552312506347954
Lombardy,Via Bellini,191,Lombardy,93705,45.41856718523617,9.865855778634394
Lombardy,Corso Italia,59,Lombardy,60875,45.321535296501594,10.623384866432065
Lombardy,Via Mazzini,167,Lombardy,54384,44.934840616661624,10.521171749846983
Lombardy,Corso Vittorio Emanuele,9,Lombardy,42864,46.30543380736668,9.371821216152275
Lombardy,Piazza Duomo,175,Lombardy,46890,45.662711534691184,10.553490815270672
Lombardy,Via Nazionale,119,Lombardy,53101,45.115520149782995,9.789265133698674
Marche,Corso Umberto,43,Marche,92630,43.66892772828294,12.88899741671998
Marche,Via Nazionale,87,Marche,89162,43.08438183974249,13.629278010355131
Marche,Via Manzoni,21,Marche,61457,43.51826861631678,12.926170403409175
Marche,Via Gramsci,175,Marche,72820,43.63036828633297,12.880645200567766
Marche,Via Manzoni,179,Marche,96994,43.74680407033169,13.112268970663521
Marche,Via XX Settembre,78,Marche,84922,43.76186722241924,12.67629813900881
Marche,Via Garibaldi,195,Marche,83042,42.91969236444535,13.325546921659935
Marche,Corso Italia,155,Marche,13167,43.795347828534844,12.391580815849688
Marche,Via Marconi,71,Marche,68478,43.36570040258025,13.091628391535288
Marche,Via Leopardi,40,Marche,87641,42.9064524191011,13.746745168120885
Marche,Via Gramsci,134,Marche,89006,43.38454839636257,13.21091295289006
Marche,Via Kennedy,149,Marche,12748,43.55796198323049,13.42665325521029
Marche,Via Garibaldi,3,Marche,10165,43.006346054418714,13.849257081964542
Marche,Piazza Duomo,180,Marche,37726,43.09090038957565,13.666954261482317
Marche,Corso Italia,197,Marche,52181,43.37840611554952,13.48204995559555
Marche,Via Marconi,179,Marche,29472,43.598932533195274,13.151377682673154
Marche,Via Gramsci,105,Marche,55612,43.62593047033432,12.280102903999833
Marche,Via Marconi,63,Marche,36716,42.996267571077965,13.044672435373906
Marche,Via Bellini,139,Marche,36709,43.73765251972858,12.701520286364685
Marche,Via Nazionale,147,Marche,52020,43.8282135230332,12.93938030204729
Marche,Corso Italia,131,Marche,47529,43.6833851860586,12.662026406580422
Marche,Via Leopardi,69,Marche,95422,43.11780173565857,13.505238994333894
Marche,Corso Italia,96,Marche,87284,43.77860893643514,12.315196864531245
Marche,Via XX Settembre,44,Marche,47240,43.06983661292777,13.45762840153563
Marche,Via Gramsci,44,Marche,91144,43.78722093165257,13.085238932063588
Marche,Via Manzoni,128,Marche,23211,42.96937843201758,13.146957872218039
Marche,Via XX Settembre,118,Marche,70680,42.91295168430856,13.743999723864388
Marche,Via Matteotti,165,Marche,41390,43.694926035664054,12.423764780486477
Marche,Via Marconi,8,Marche,53563,42.89991586535558,13.243524761372255
Marche,Corso Umberto,27,Marche,70533,42.859234270597064,13.68016426825608
Marche,Via Marconi,41,Marche,57139,43.70983495907221,12.981107619281333
Marche,Via Leopardi,57,Marche,98354,43.43810942522798,13.064844613280098
Marche,Via Kennedy,57,Marche,47712,43.20345480387818,13.128051517557148
Marche,Corso Umberto,137,Marche,36543,43.71909233908938,12.855963613974653
Marche,Via Manzoni,4,Marche,74626,43.51533136315398,13.49280997655063
Marche,Via Garibaldi,112,Marche,51154,43.32699885836588,12.861940168178677
Marche,Via Mazzini,55,Marche,46967,43.527844842252776,13.58660104426677
Marche,Via Gramsci,157,Marche,85505,43.5678751700388,12.407579752733007
Marche,Via Nazionale,105,Marche,62917,42.867432375456204,13.380306222483853
Marche,Via Pascoli,108,Marche,46220,42.97229375619319,13.441991547617299
Marche,Piazza Duomo,53,Marche,85293,43.69263965176771,13.021522526028132
Marche,Via Leopardi,113,Marche,73527,43.35338894240183,13.12600793373068
Marche,Via Nazionale,100,Marche,91238,42.861048086658435,13.778556011030634
Marche,Via Gramsci,141,Marche,80664,42.740650912439925,13.430056404419652
Marche,Via Matteotti,180,Marche,61213,43.37072698279537,13.646816679206134
Marche,Corso Italia,53,Marche,82086,43.474518212705725,13.513871560153989
Marche,Via Roma,164,Marche,93435,43.80360545079215,12.41828875987571
Marche,Via XX Settembre,14,Marche,88428,43.20641489833887,13.277513119686535
Marche,Via Garibaldi,22,Marche,39985,43.427391334336704,13.394510141841067
Marche,Via Garibaldi,22,Marche,35413,43.33286897906188,13.658766843929218
Marche,Via Gramsci,95,Marche,56071,43.387469510851055,13.195209087526932
Marche,Via Matteotti,157,Marche,27705,42.951195024644825,13.371501756404347
Marche,Via Garibaldi,173,Marche,53367,43.54639048111649,12.501397605793807
Marche,Via Pascoli,146,Marche,37743,43.28480775933632,13.03643097443255
Marche,Via Mazzini,195,Marche,21837,43.362484641573474,13.026843998115789
Marche,Via Pascoli,142,Marche,90178,42.85809996109809,13.36360771007653
Marche,Via Garibaldi,53,Marche,25752,43.572600700298075,12.687499579790668
Marche,Via Pascoli,5,Marche,33651,43.48503590314395,13.555715625894166
Marche,Via Matteotti,101,Marche,75034,43.20397943971381,13.529850574618735
Marche,Via Nazionale,104,Marche,76177,42.87385889739068,13.568469468572264
Marche,Via Pascoli,140,Marche,20511,42.97007559315176,13.458044404061402
Marche,Via Roma,47,Marche,53816,43.037560672048706,13.19822032900661
Marche,Via Garibaldi,34,Marche,64198,43.510355674708244,12.664373980674792
Marche,Corso Umberto,160,Marche,76762,43.537354832684635,12.850183953105004
Marche,Via Leopardi,116,Marche,88741,43.09577460841204,13.171626584604816
Marche,Via Verdi,53,Marche,60074,42.732069324437425,13.296858223097535
Marche,Via Matteotti,87,Marche,19918,43.81143348176697,12.596419418714174
Marche,Via Matteotti,23,Marche,95243,43.63368128506891,12.82513860608034
Marche,Corso Vittorio Emanuele,187,Marche,88237,43.61212479172274,13.098982355043464
Marche,Via Leopardi,76,Marche,53814,43.08180784154585,13.195967912466976
Marche,Via Kennedy,22,Marche,70663,42.86371826245643,13.458596454649205
Marche,Via Roma,77,Marche,77331,43.279769655286536,13.313897866899019
Marche,Via Marconi,137,Marche,38064,43.51461885025475,12.95401338086462
Marche,Via Manzoni,165,Marche,69013,43.22169900747935,13.51798645217302
Marche,Corso Italia,93,Marche,15348,43.34544893461764,13.618137033486848
Marche,Corso Umberto,51,Marche,62178,43.15953101360771,13.795962367573617
Marche,Via Mazzini,186,Marche,91641,42.87952677156434,13.142078587057329
Marche,Via Dante,118,Marche,87359,43.702251249369986,13.022254790058366
Marche,Via Pascoli,172,Marche,72457,43.40031449098458,13.11455848278725
Marche,Via Nazionale,188,Marche,92290,43.352586254002865,12.83302506722211
Marche,Via Nazionale,135,Marche,23116,42.879386344879364,13.415914961773808
Marche,Via Roma,191,Marche,55336,43.80912237271698,12.508081319082965
Marche,Piazza Duomo,181,Marche,76075,43.89956569506324,12.927550119398155
Marche,Via Nazionale,106,Marche,14027,43.63573044858624,13.064031906563857
Marche,Via Leopardi,153,Marche,84688,42.93422113362375,13.11712202106844
Marche,Via Garibaldi,198,Marche,69855,42.92949925440963,13.093793012436262
Marche,Via Matteotti,99,Marche,26290,43.79105754062289,12.786317810986692
Marche,Corso Vittorio Emanuele,122,Marche,58224,43.7675246334394,12.534738962339487
Marche,Via Garibaldi,97,Marche,36570,43.57836212721228,12.391201564062774
Marche,Corso Italia,145,Marche,97983,42.981773045622326,13.604663514442318
Marche,Via Manzoni,69,Marche,54744,43.55236840764007,12.994536499837611
Marche,Via Mazzini,75,Marche,24105,43.27718589464725,13.53699206427335
Marche,Via Pascoli,37,Marche,29857,43.13935507878775,13.699682151666604
Marche,Via Mazzini,151,Marche,93747,43.54128676744212,12.583008693770536
Marche,Via Leopardi,192,Marche,14137,42.96560334945622,13.582991181004635
Marche,Corso Umberto,12,Marche,16559,43.872650816586,12.52181744757343
Marche,Via Cavour,109,Marche,85576,43.284888208825436,13.388303766310607
Marche,Corso Umberto,48,Marche,36401,43.749889332717885,12.60516202659076
Marche,Corso Vittorio Emanuele,95,Marche,51859,43.22265791461059,13.696485505472783
Marche,Via Bellini,92,Marche,65821,43.27879478470242,12.967008351818917
Marche,Corso Italia,10,Marche,67996,43.78077579583986,12.516923384952868
Marche,Via Bellini,69,Marche,91018,43.28009208122183,12.831937468012608
Marche,Via Mazzini,182,Marche,94438,43.355040865246686,12.998268293070751
Marche,Via Mazzini,136,Marche,24487,43.24462112458356,13.750441505338966
Marche,Piazza Duomo,173,Marche,83732,42.996641309770325,13.289448823859217
Marche,Via Dante,65,Marche,54060,42.80462965959077,13.334762452719268
Marche,Via Gramsci,84,Marche,78378,43.19268280930337,13.043956460459297
Marche,Via Kennedy,25,Marche,33167,43.5195664888837,12.98395215305009
Marche,Via Cavour,160,Marche,65453,43.07405733046223,13.309339502835616
Marche,Via Roma,42,Marche,45045,43.61572558794051,12.324175734408502
Marche,Via Gramsci,200,Marche,85230,43.24807459971871,13.120840589800222
Marche,Via Kennedy,179,Marche,25771,43.031769596998856,12.945824102388361
Marche,Via Garibaldi,139,Marche,29746,43.29783340683394,13.575078444718981
Marche,Via Roma,175,Marche,66018,43.08332801718199,13.52633653816158
Marche,Via Gramsci,121,Marche,22690,43.74327001114803,12.7999517600785
Marche,Via Gramsci,100,Marche,12397,43.157602541154866,12.864550989764352
Marche,Piazza Duomo,90,Marche,24011,43.1816245776496,13.42900501966046
Marche,Piazza Duomo,155,Marche,93053,42.74364101965054,13.448097625678006
Marche,Via Nazionale,123,Marche,39087,43.06230844826063,13.6019651821092
Marche,Corso Vittorio Emanuele,7,Marche,13504,43.9056653742541,12.743430660169079
Marche,Via Matteotti,155,Marche,27991,43.44161785251749,12.976884322432824
Marche,Corso Italia,91,Marche,10366,42.88971974196752,13.303155482283515
Marche,Corso Italia,157,Marche,15345,43.398678109630076,12.900599289490366
Marche,Via Manzoni,194,Marche,25084,43.4822387751173,12.812233265044512
Marche,Via XX Settembre,114,Marche,66175,43.27103175075766,13.514627822571365
Marche,Corso Italia,92,Marche,58852,43.75883980047006,12.952432219033595
Marche,Via Cavour,39,Marche,57002,43.54735412592194,13.580381238653493
Marche,Via Cavour,88,Marche,94033,43.361144129389544,12.944936008767733
Marche,Via Leopardi,58,Marche,32484,43.033720362755034,13.100332038128121
Marche,Via Manzoni,52,Marche,92023,43.68289181171773,12.888665094916359
Marche,Via Manzoni,104,Marche,41280,43.58375527248792,13.320658961967254
Marche,Via Bellini,30,Marche,91436,42.88269533202417,13.154063784445281
Marche,Via Garibaldi,38,Marche,12395,42.90004404715611,13.589539314088517
Marche,Via Pascoli,5,Marche,75631,43.268370956105905,13.102990693160471
Marche,Via Gramsci,199,Marche,15185,43.482976055262085,12.968005692507306
Marche,Via Bellini,1,Marche,90314,43.00528261367072,13.820475057446743
Marche,Via Marconi,123,Marche,67089,43.70531868916049,12.922713288963665
Marche,Via Roma,168,Marche,79267,43.612294641511745,13.211809400749523
Marche,Corso Vittorio Emanuele,49,Marche,97876,43.682362221840805,12.482771826059437
Marche,Via Bellini,171,Marche,41527,42.91525451838868,13.730353412622087
Marche,Via Cavour,129,Marche,91984,43.64795097574358,12.275944713223774
Marche,Via XX Settembre,159,Marche,96977,43.523177340656034,13.036250726424598
Marche,Via Bellini,62,Marche,18629,42.846610309688494,13.535047965153213
Marche,Via Marconi,66,Marche,51469,43.162670518832044,13.26464521105478
Marche,Via Manzoni,58,Marche,83066,43.78606826228921,13.10949136827824
Marche,Via Garibaldi,67,Marche,26892,43.155210316019726,13.77874464074128
Marche,Via Gramsci,150,Marche,32321,43.680915738109626,12.987210876670888
Marche,Via Dante,190,Marche,39348,43.01780695939327,12.892899225801433
Marche,Via XX Settembre,194,Marche,84371,43.51503151924585,13.305100678591149
Marche,Corso Italia,174,Marche,50903,43.06065916823354,13.661145184588637
Marche,Piazza Duomo,155,Marche,34570,42.86855604841312,13.471806084053043
Marche,Via Matteotti,115,Marche,39809,43.301517712424726,13.315384355212602
Marche,Via Matteotti,56,Marche,21835,43.067752046154425,13.231298688374645
Marche,Piazza Duomo,135,Marche,41343,43.44586377351367,13.475848026007588
Marche,Via Garibaldi,106,Marche,63127,43.804950613465785,12.710122047746925
Marche,Via Roma,92,Marche,37971,43.7350974391633,12.605812559019679
Marche,Piazza Duomo,147,Marche,35651,43.39704487632567,12.775113640251476
Marche,Via Garibaldi,82,Marche,74197,43.377925391777374,13.498978456552312
Marche,Via Matteotti,42,Marche,89018,43.49233606982486,12.586190133707873
Marche,Via Nazionale,79,Marche,20770,43.87346058731763,12.807169463202406
Marche,Corso Italia,82,Marche,65066,43.44865209885493,12.71510827727704
Marche,Via Leopardi,92,Marche,76560,43.735101610867794,12.592411601541478
Marche,Via Marconi,47,Marche,25709,43.911249934028625,12.74608948582172
Marche,Via Bellini,153,Marche,25444,43.91890937550454,12.843488511593197
Marche,Via Marconi,37,Marche,91931,43.62356671480327,12.273952249379974
Marche,Via Matteotti,20,Marche,29633,43.01208601128749,13.235130933847453
Marche,Piazza Duomo,125,Marche,52029,42.920240780878814,13.506658131130148
Marche,Via Leopardi,190,Marche,24581,43.84037355889654,12.917386820595329
Marche,Corso Umberto,67,Marche,54888,43.83071816921226,12.442176043187487
Marche,Via Manzoni,25,Marche,76478,43.65581737866556,12.708330824810467
Marche,Via Manzoni,20,Marche,29919,43.88058520774579,12.836410015189056
Marche,Via Gramsci,84,Marche,22901,42.99808338748902,13.03723512040884
Marche,Via Garibaldi,52,Marche,41907,43.7578879307558,13.035807510788949
Marche,Piazza Duomo,79,Marche,28457,43.51468485869174,13.2065390854688
Marche,Via Nazionale,15,Marche,98881,43.548247492028516,12.881397789798896
Marche,Via Kennedy,72,Marche,44935,43.46286530257644,13.038708491193034
Marche,Via Nazionale,149,Marche,50359,43.296345667375874,12.829660585914239
Marche,Corso Italia,157,Marche,32866,42.84339528495829,13.382223169100223
Marche,Corso Umberto,74,Marche,18265,43.84494186490846,12.684977299603139
Marche,Via Garibaldi,106,Marche,29444,43.48935048409683,13.381394874369624
Marche,Via Manzoni,193,Marche,51854,42.95194610987771,13.10286670855114
Marche,Via Cavour,192,Marche,81243,43.14455553345766,13.4901433555423
Marche,Via Matteotti,113,Marche,32500,43.38014338204827,13.387770444083904
Marche,Via Verdi,165,Marche,42760,43.025574613205066,12.914411200815774
Marche,Via Verdi,6,Marche,13852,43.50312218622342,13.355727129481322
Marche,Via Verdi,194,Marche,88850,42.87261957684645,13.133442838300864
Marche,Via Pascoli,51,Marche,10603,43.7542234817078,12.74603074910839
Marche,Corso Italia,68,Marche,45064,43.54946505745929,12.411839892586222
Marche,Corso Umberto,22,Marche,32050,43.69533110422771,12.487155329229761
Marche,Via Dante,94,Marche,69001,42.900546184469036,13.64906825694264
Marche,Via Pascoli,191,Marche,16711,43.51347853089701,13.16156450128087
Marche,Via Gramsci,42,Marche,84375,42.84079181971616,13.61175981201762
Marche,Via XX Settembre,181,Marche,45639,43.77637872675886,13.064091951128875
Marche,Via Manzoni,121,Marche,71728,43.344750792559175,13.657717616595015
Marche,Piazza Duomo,144,Marche,52839,43.00154427643232,13.461799794220076
Marche,Via XX Settembre,73,Marche,44249,43.60888074212854,12.807666542550589
Marche,Via Garibaldi,175,Marche,52220,43.80093250031144,12.547621452002103
Marche,Via Kennedy,186,Marche,94052,43.832668783812686,12.880330853830479
Marche,Via Matteotti,18,Marche,27256,43.32088206174987,13.592167418314215
Marche,Corso Italia,54,Marche,99553,43.53530453411031,13.281335024667595
Marche,Via Garibaldi,177,Marche,18119,43.51329601770988,13.380197647907732
Marche,Corso Italia,7,Marche,28518,42.990328831280536,13.201918453777461
Marche,Via Dante,43,Marche,39497,43.203964809427234,13.64749163365002
Marche,Via Dante,165,Marche,62912,43.547827839586496,12.601328148585452
Marche,Via Pascoli,136,Marche,87359,43.75990435906657,12.967171057175847
Marche,Corso Italia,185,Marche,48247,43.071057740671456,12.921364508207924
Marche,Via Marconi,100,Marche,29284,43.01178382084869,13.089819980627052
Marche,Via Bellini,141,Marche,59220,43.704007134584046,12.967523765552398
Marche,Piazza Duomo,49,Marche,85903,43.74050602242782,12.726222214594083
Marche,Via Matteotti,118,Marche,36371,43.6849200978388,13.222831063719534
Marche,Corso Umberto,200,Marche,45495,43.15859790587112,13.35125467424058
Marche,Via Matteotti,175,Marche,86904,43.33421174900088,13.176746074865896
Marche,Via Verdi,127,Marche,71802,42.961367044217745,13.02667441000083
Marche,Piazza Duomo,76,Marche,83012,43.39561548436475,13.478640665529596
Marche,Via Cavour,28,Marche,30263,43.187731319079305,13.11543753418842
Marche,Via Pascoli,162,Marche,50608,43.30457070095508,13.697535555930013
Marche,Corso Vittorio Emanuele,90,Marche,63640,43.563618747178595,12.88997361475362
Marche,Via Marconi,190,Marche,24126,43.47421850122991,13.353948919148266
Marche,Via Kennedy,12,Marche,98780,42.91476949885753,13.696623397340154
Marche,Via Garibaldi,115,Marche,32772,43.06282340852583,12.950189525655837
Marche,Via Pascoli,17,Marche,42217,43.53947906785249,12.858708673529009
Marche,Via Nazionale,138,Marche,81974,43.094993781174146,13.571419511485855
Marche,Via Cavour,76,Marche,76108,43.49163470454957,12.600476234395739
Marche,Via Kennedy,3,Marche,92520,43.340641138742974,12.854447290261557
Marche,Via Mazzini,27,Marche,88284,43.47943870484531,12.950745326820314
Marche,Via Dante,3,Marche,17941,43.638949614746586,13.289532440400894
Marche,Via Cavour,145,Marche,38346,43.35912126679701,13.51875333545658
Marche,Via Dante,172,Marche,10429,43.16516380803135,13.66047405691614
Marche,Via Verdi,53,Marche,26505,43.34944557136958,13.502849654929586
Marche,Via Dante,75,Marche,47369,42.929710570217075,13.29260753152271
Marche,Via Cavour,25,Marche,39208,43.66181017866792,13.259395561636175
Marche,Via Verdi,174,Marche,83028,43.05724326735993,13.741044624047472
Marche,Via Verdi,159,Marche,22880,42.94672390193948,13.204918254336429
Marche,Via Kennedy,164,Marche,64681,43.36283077080961,13.51362027066191
Marche,Via Verdi,199,Marche,73529,43.01975458036085,13.454206758424846
Marche,Via Gramsci,14,Marche,34307,43.22516755615735,13.470412998878114
Marche,Via Roma,88,Marche,13840,43.48574517648216,13.18897431329323
Marche,Corso Italia,145,Marche,65573,43.59028981995941,12.82569667895588
Marche,Via Dante,146,Marche,29445,42.93556295050148,13.664526448194236
Marche,Via Matteotti,5,Marche,53424,43.0096187178337,13.042569107010145
Marche,Corso Umberto,18,Marche,67197,42.86612464590863,13.484036189955876
Marche,Via Dante,19,Marche,57510,43.42872642606285,13.096751201835977
Marche,Via Leopardi,158,Marche,31576,43.27333455897563,13.721399805276537
Marche,Via Matteotti,30,Marche,71516,43.55279412775272,13.133694040695323
Marche,Via Leopardi,170,Marche,53689,43.47171939609363,13.30811718882732
Marche,Via Matteotti,91,Marche,99013,43.642514291605075,12.699131904248953
Marche,Via Mazzini,186,Marche,20547,43.75261733570418,13.04060286002664
Marche,Via Manzoni,5,Marche,48519,43.4695959038995,12.791597104713466
Marche,Via Gramsci,128,Marche,66722,43.03234931199281,13.009586583953464
Marche,Via Bellini,79,Marche,19211,43.47311827868934,12.678604301010198
Marche,Piazza Duomo,10,Marche,54157,43.00498584573602,13.299836365883062
Marche,Via Garibaldi,84,Marche,83679,43.084532206233646,13.802558265160524
Marche,Via Roma,20,Marche,58937,43.01458503444349,13.189257611611115
Marche,Via XX Settembre,196,Marche,31044,43.47068609588387,13.308097086877577
Marche,Via Mazzini,55,Marche,12276,43.76173242056729,12.560122376350972
Marche,Via Garibaldi,26,Marche,27917,43.521062411528284,12.951241759636419
Marche,Corso Umberto,188,Marche,44773,42.98477337076907,13.75564103409889
Marche,Via Manzoni,195,Marche,18260,43.246605671617786,13.445302566281729
Marche,Via Verdi,22,Marche,18133,43.159401059579224,13.09064324894822
Marche,Via Kennedy,47,Marche,88898,43.75581006977267,12.865218613345375
Marche,Piazza Duomo,105,Marche,66345,43.177944783627765,13.399474722386765
Marche,Via Cavour,104,Marche,27188,43.07261927596973,13.230892803484286
Marche,Via Kennedy,71,Marche,10144,43.58806704057026,12.9704936886256
Marche,Via Kennedy,74,Marche,54072,43.62224034507988,12.365291564241309
Marche,Via Bellini,23,Marche,50650,43.59770704651258,12.649991852882332
Marche,Piazza Duomo,180,Marche,12225,43.112031336996324,13.288286588156083
Marche,Corso Umberto,18,Marche,51550,43.396833271621944,12.784385698909002
Marche,Corso Vittorio Emanuele,176,Marche,15306,43.51053287536437,12.754984726223428
Marche,Via Cavour,2,Marche,98699,43.335906268754805,13.480833457073393
Marche,Via Dante,133,Marche,58979,43.00141095258598,13.245994227546284
Marche,Via XX Settembre,103,Marche,27298,43.80772797604221,13.01697622474475
Marche,Via Leopardi,109,Marche,71786,43.0532101415232,13.080945980663019
Marche,Via Garibaldi,116,Marche,19206,43.52338144498769,13.564232456533322
Marche,Via XX Settembre,153,Marche,43202,43.012943805291734,12.9470933463629
Marche,Corso Vittorio Emanuele,128,Marche,40608,43.175379681569765,13.241721197379404
Marche,Via Roma,21,Marche,51675,43.58261657769236,12.835298298800792
Marche,Via Manzoni,192,Marche,45189,43.14222317339828,13.450339520381341
Marche,Via Manzoni,77,Marche,72327,43.69538150737972,12.587207001550231
Marche,Via Dante,16,Marche,96059,43.515806126662824,12.663169974796139
Marche,Corso Umberto,95,Marche,90186,42.87411274741185,13.286630102356675
Marche,Corso Umberto,185,Marche,99553,43.71105122582351,13.066574080348463
Marche,Via Leopardi,101,Marche,62555,43.579969918010086,13.551183671919212
Marche,Via Nazionale,153,Marche,43157,43.2798525890224,12.817841827362018
Marche,Via Cavour,99,Marche,97748,43.16143443117031,13.559062924298185
Marche,Via Roma,146,Marche,14742,43.03740836177586,13.367993827341726
Marche,Corso Vittorio Emanuele,148,Marche,38912,43.44489468621478,13.453494697759579
Marche,Via Roma,38,Marche,58126,42.86872220079044,13.258455984927538
Marche,Via Nazionale,178,Marche,82575,43.60827498419732,12.581167717182653
Marche,Via Dante,176,Marche,98746,43.52877208561957,12.469096946676206
Marche,Via Marconi,142,Marche,95254,42.82879380968277,13.603089646594428
Marche,Via Garibaldi,39,Marche,31246,42.85298924216643,13.705023770042907
Marche,Via Leopardi,12,Marche,68753,43.75782071546704,12.918673842738544
Marche,Corso Umberto,29,Marche,26697,43.543986809211646,13.454726530888287
Marche,Via Dante,141,Marche,66312,43.07634229290811,13.168919218974564
Marche,Via XX Settembre,90,Marche,11150,43.603044783924226,12.987980080314543
Marche,Via XX Settembre,37,Marche,66843,43.70002890360504,12.820134211824323
Marche,Via Gramsci,119,Marche,38733,42.99962497392564,13.137646047883235
Marche,Via Manzoni,8,Marche,72519,43.73717320743616,13.012359861846779
Marche,Corso Italia,38,Marche,11223,43.01941753903862,13.504097871930563
